COD_DEIS	Año	Mes	COD_SIGTE	CONSULTAS	CONSULTAS_NUEVA	CONSULTAS_CONTROL	PERTINENTES	NSP	NSP_NUEVA	ALTAS
114101	2018	9	07-064	357	21	336	0	82	82	20
114101	2018	9	07-065	83	31	52	0	16	16	14
114101	2018	9	07-066	456	125	331	11	100	0	27
114101	2018	9	07-067	1361	560	801	69	186	186	324
114101	2018	9	07-068	153	57	96	11	31	31	7
114101	2018	10	07-002	0	0	0	0	0	0	0
114101	2018	10	07-003	1792	415	1377	0	209	0	62
114101	2018	10	07-004	1180	326	854	70	142	0	100
114101	2018	10	07-005	1341	193	1148	36	68	0	12
114101	2018	10	07-006	0	0	0	0	0	0	0
114101	2018	10	07-007	32	20	12	5	5	0	8
114101	2018	10	07-008	55	0	55	0	0	0	0
114101	2018	10	07-009	360	197	163	47	64	64	36
114101	2018	10	07-010	373	179	194	59	77	0	90
114101	2018	10	07-011	488	193	295	38	71	0	24
114101	2018	10	07-012	1471	357	1114	0	287	60	173
114101	2018	10	07-013	584	44	540	10	0	0	17
114101	2018	10	07-014	1077	125	952	0	58	0	21
114101	2018	10	07-015	558	73	485	0	71	71	24
114101	2018	10	07-016	173	36	137	0	33	0	12
114101	2018	10	07-017	778	112	666	0	92	92	42
114101	2018	10	07-018	433	74	359	0	51	0	15
114101	2018	10	07-019	432	91	341	0	105	105	15
114101	2018	10	07-020	121	40	81	0	20	20	2
114101	2018	10	07-021	0	0	0	0	0	0	0
114101	2018	10	07-022	130	32	98	5	30	30	15
114101	2018	10	07-023	1047	127	920	50	143	0	19
114101	2018	10	07-025	763	52	711	3	155	0	1
114101	2018	10	07-026	404	172	232	83	98	0	79
114101	2018	10	07-028	0	0	0	0	0	0	0
114101	2018	10	07-029	193	0	0	1	2	0	192
114101	2018	10	07-030	2202	413	1789	43	379	0	32
114101	2018	10	07-035	0	0	0	0	0	0	0
114101	2018	10	07-037	1502	120	1382	52	161	0	6
114101	2018	10	07-038	528	81	447	4	66	66	9
114101	2018	10	07-039	188	16	172	0	52	52	6
114101	2018	10	07-040	565	182	383	72	83	24	38
114101	2018	10	07-041	1324	260	1064	50	117	0	43
114101	2018	10	07-042	1085	187	898	65	170	170	28
114101	2018	10	07-044	5055	1174	3881	0	406	44	54
114101	2018	10	07-045	797	115	682	0	54	0	24
114101	2018	10	07-046	1949	526	1423	0	264	86	87
114101	2018	10	07-047	170	28	142	5	37	37	0
114101	2018	10	07-048	1386	34	1352	0	293	0	14
114101	2018	10	07-049	235	45	190	0	0	0	0
114101	2018	10	07-051	1066	71	995	0	57	0	6
114101	2018	10	07-053	3286	1002	2284	205	477	0	178
114101	2018	10	07-054	1138	260	878	76	101	0	31
114101	2018	10	07-055	531	82	449	0	91	91	69
114101	2018	10	07-056	200	49	151	6	19	0	5
114101	2018	10	07-057	80	25	55	0	10	10	0
114101	2018	10	07-058	1373	400	973	228	208	0	129
114101	2018	10	07-059	403	61	342	0	40	40	23
114101	2018	10	07-060	484	193	291	0	2	2	142
114101	2018	10	07-061	0	0	0	0	0	0	0
114101	2018	10	07-062	1	1	0	0	0	0	1
114101	2018	10	07-063	0	0	0	0	0	0	0
114101	2018	10	07-064	484	35	449	0	117	117	7
114101	2018	10	07-065	121	34	87	0	14	14	5
114101	2018	10	07-066	1281	519	762	25	158	0	67
114101	2018	10	07-067	1739	821	918	126	222	222	426
114101	2018	10	07-068	215	91	124	30	29	29	14
114101	2018	11	07-002	0	0	0	0	0	0	0
114101	2018	11	07-003	1656	385	1271	0	229	0	76
114101	2018	11	07-004	1108	282	826	80	91	0	162
114101	2018	11	07-005	1310	160	1150	42	56	0	21
114101	2018	11	07-006	0	0	0	0	0	0	0
114101	2018	11	07-007	33	15	18	1	9	0	1
114101	2018	11	07-008	13	0	13	0	4	0	0
114101	2018	11	07-009	391	203	188	41	51	51	61
114101	2018	11	07-010	335	181	154	51	56	0	67
114101	2018	11	07-011	366	110	256	14	44	0	28
114101	2018	11	07-012	1314	357	957	0	318	86	154
114101	2018	11	07-013	563	47	516	9	0	0	23
114101	2018	11	07-014	941	86	855	0	66	0	15
114101	2018	11	07-015	585	65	520	0	90	90	25
114101	2018	11	07-016	167	52	115	0	32	0	0
114101	2018	11	07-017	684	106	578	0	78	78	39
114101	2018	11	07-018	345	34	311	0	50	0	9
114101	2018	11	07-019	458	87	371	0	72	72	24
114101	2018	11	07-020	94	30	64	0	22	22	3
114101	2018	11	07-021	0	0	0	0	0	0	0
114101	2018	11	07-022	114	28	86	1	19	19	13
114101	2018	11	07-023	1051	81	970	31	116	0	18
114101	2018	11	07-025	614	66	548	6	138	0	2
114101	2018	11	07-026	324	136	188	64	81	0	68
114101	2018	11	07-028	0	0	0	0	0	0	0
114101	2018	11	07-029	199	0	0	0	5	0	197
114101	2018	11	07-030	2074	409	1665	43	288	0	37
114101	2018	11	07-035	0	0	0	0	0	0	0
114101	2018	11	07-037	1213	123	1090	47	135	0	9
114101	2018	11	07-038	533	66	467	4	70	70	10
114101	2018	11	07-039	162	14	148	0	38	38	9
114101	2018	11	07-040	528	181	347	80	59	31	28
114101	2018	11	07-041	1079	214	865	31	95	0	60
114101	2018	11	07-042	1045	175	870	61	190	190	32
114101	2018	11	07-044	5082	1267	3815	0	524	43	55
114101	2018	11	07-045	731	116	615	0	41	0	19
114101	2018	11	07-046	1757	462	1295	0	213	69	54
114101	2018	11	07-047	168	30	138	6	40	40	5
114101	2018	11	07-048	1307	41	1266	0	274	0	15
114101	2018	11	07-049	207	27	180	0	0	0	0
114101	2018	11	07-051	1084	90	994	0	69	0	3
114101	2018	11	07-053	2691	827	1864	132	398	0	97
114101	2018	11	07-054	880	184	696	55	107	0	19
114101	2018	11	07-055	535	104	431	0	88	88	52
114101	2018	11	07-056	160	40	120	6	11	0	3
114101	2018	11	07-057	82	33	49	0	9	9	0
114101	2018	11	07-058	1188	357	831	208	165	0	114
114101	2018	11	07-059	340	63	277	0	35	35	22
114101	2018	11	07-060	430	168	262	0	0	0	114
114101	2018	11	07-061	0	0	0	0	0	0	0
114101	2018	11	07-062	0	0	0	0	0	0	0
114101	2018	11	07-063	0	0	0	0	0	0	0
114101	2018	11	07-064	388	31	357	0	100	100	4
114101	2018	11	07-065	89	35	54	0	14	14	6
114101	2018	11	07-066	630	218	412	41	110	0	39
114101	2018	11	07-067	1671	814	857	151	279	279	374
114101	2018	11	07-068	176	64	112	25	38	38	7
114101	2018	12	07-002	0	0	0	0	0	0	0
114101	2018	12	07-003	1417	329	1088	0	147	0	62
114101	2018	12	07-004	954	259	695	50	91	0	98
114101	2018	12	07-005	863	109	754	28	43	0	20
114101	2018	12	07-006	0	0	0	0	0	0	0
114101	2018	12	07-007	39	20	19	6	8	0	5
114101	2018	12	07-008	11	0	11	0	0	0	0
114101	2018	12	07-009	371	204	167	42	46	46	42
114101	2018	12	07-010	356	193	163	39	74	0	86
114101	2018	12	07-011	274	74	200	14	40	0	11
114101	2018	12	07-012	1222	315	907	0	289	75	135
114101	2018	12	07-013	451	26	425	3	0	0	23
114101	2018	12	07-014	825	64	761	0	38	0	13
114101	2018	12	07-015	402	38	364	0	78	78	15
114101	2018	12	07-016	129	19	110	0	10	0	0
114101	2018	12	07-017	629	94	535	0	75	75	38
114101	2018	12	07-018	390	46	344	0	55	0	12
114101	2018	12	07-019	384	71	313	0	92	92	30
114101	2018	12	07-020	111	35	76	0	18	18	1
114101	2018	12	07-021	0	0	0	0	0	0	0
114101	2018	12	07-022	94	16	78	5	15	15	2
114101	2018	12	07-023	967	84	883	38	95	0	18
114101	2018	12	07-025	574	45	529	1	77	0	1
114101	2018	12	07-026	275	111	164	64	88	0	43
114101	2018	12	07-028	0	0	0	0	0	0	0
114101	2018	12	07-029	113	0	0	0	3	0	113
114101	2018	12	07-030	1841	335	1506	26	256	0	33
114101	2018	12	07-035	0	0	0	0	0	0	0
114101	2018	12	07-037	1554	92	1462	50	99	0	12
114101	2018	12	07-038	515	69	446	7	54	54	14
114101	2018	12	07-039	94	9	85	0	24	24	5
114101	2018	12	07-040	492	133	359	49	51	25	34
114101	2018	12	07-041	1001	161	840	32	97	0	29
114101	2018	12	07-042	1025	161	864	57	235	235	32
114101	2018	12	07-044	4371	1029	3342	0	446	51	48
114101	2018	12	07-045	664	61	603	2	39	0	13
114101	2018	12	07-046	1326	390	936	0	177	62	42
114101	2018	12	07-047	128	24	104	1	56	56	1
114101	2018	12	07-048	1030	35	995	0	193	0	14
114101	2018	12	07-049	97	21	76	0	0	0	0
114101	2018	12	07-051	953	63	890	0	40	0	7
114101	2018	12	07-053	2158	662	1496	99	428	0	118
114101	2018	12	07-054	927	219	708	58	111	0	24
114101	2018	12	07-055	491	101	390	0	102	102	59
114101	2018	12	07-056	140	37	103	2	8	0	4
114101	2018	12	07-057	18	6	12	0	2	2	0
114101	2018	12	07-058	1058	339	719	196	149	0	99
114101	2018	12	07-059	358	49	309	0	34	34	22
114101	2018	12	07-060	439	180	259	0	0	0	124
114101	2018	12	07-061	0	0	0	0	0	0	0
114101	2018	12	07-062	0	0	0	0	0	0	0
114101	2018	12	07-063	0	0	0	0	0	0	0
114101	2018	12	07-064	308	16	292	0	118	118	4
114101	2018	12	07-065	94	29	65	0	27	27	8
114101	2018	12	07-066	555	120	435	10	107	0	42
114101	2018	12	07-067	1617	649	968	128	293	293	392
114101	2018	12	07-068	101	31	70	6	33	33	1
114102	2018	1	07-002	0	0	0	0	0	0	0
114102	2018	1	07-003	0	0	0	0	0	0	0
114102	2018	1	07-004	0	0	0	0	0	0	0
114102	2018	1	07-005	0	0	0	0	0	0	0
114102	2018	1	07-006	0	0	0	0	0	0	0
114102	2018	1	07-007	0	0	0	0	0	0	0
114102	2018	1	07-008	0	0	0	0	0	0	0
114102	2018	1	07-009	0	0	0	0	0	0	0
114102	2018	1	07-010	0	0	0	0	0	0	0
114102	2018	1	07-011	0	0	0	0	0	0	0
114102	2018	1	07-012	0	0	0	0	0	0	0
114102	2018	1	07-013	0	0	0	0	0	0	0
114102	2018	1	07-014	0	0	0	0	0	0	0
114102	2018	1	07-015	0	0	0	0	0	0	0
114102	2018	1	07-016	0	0	0	0	0	0	0
114102	2018	1	07-017	0	0	0	0	0	0	0
114102	2018	1	07-018	0	0	0	0	0	0	0
114102	2018	1	07-019	0	0	0	0	0	0	0
114102	2018	1	07-020	0	0	0	0	0	0	0
114102	2018	1	07-021	0	0	0	0	0	0	0
114102	2018	1	07-022	0	0	0	0	0	0	0
114102	2018	1	07-023	0	0	0	0	0	0	0
114102	2018	1	07-025	0	0	0	0	0	0	0
114102	2018	1	07-026	0	0	0	0	0	0	0
114102	2018	1	07-028	0	0	0	0	0	0	0
114102	2018	1	07-029	90	0	0	0	0	0	0
114102	2018	1	07-030	0	0	0	0	0	0	0
114102	2018	1	07-035	0	0	0	0	0	0	0
114102	2018	1	07-037	0	0	0	0	0	0	0
114102	2018	1	07-038	0	0	0	0	0	0	0
114102	2018	1	07-039	0	0	0	0	0	0	0
114102	2018	1	07-040	0	0	0	0	0	0	0
114102	2018	1	07-041	0	0	0	0	0	0	0
114102	2018	1	07-042	0	0	0	0	0	0	0
114102	2018	1	07-044	0	0	0	0	0	0	0
114102	2018	1	07-045	0	0	0	0	0	0	0
114102	2018	1	07-046	0	0	0	0	0	0	0
114102	2018	1	07-047	0	0	0	0	0	0	0
114102	2018	1	07-048	24	0	24	0	0	0	0
114102	2018	1	07-049	0	0	0	0	0	0	0
114102	2018	1	07-051	0	0	0	0	0	0	0
114102	2018	1	07-053	0	0	0	0	0	0	0
114102	2018	1	07-054	0	0	0	0	0	0	0
114102	2018	1	07-055	0	0	0	0	0	0	0
114102	2018	1	07-056	0	0	0	0	0	0	0
114102	2018	1	07-057	0	0	0	0	0	0	0
114102	2018	1	07-058	0	0	0	0	0	0	0
114102	2018	1	07-059	0	0	0	0	0	0	0
114102	2018	1	07-060	0	0	0	0	0	0	0
114102	2018	1	07-061	0	0	0	0	0	0	0
114102	2018	1	07-062	0	0	0	0	0	0	0
114102	2018	1	07-063	0	0	0	0	0	0	0
114102	2018	1	07-064	0	0	0	0	0	0	0
114102	2018	1	07-065	0	0	0	0	0	0	0
114102	2018	1	07-066	0	0	0	0	0	0	0
114102	2018	1	07-067	0	0	0	0	0	0	0
114102	2018	1	07-068	0	0	0	0	0	0	0
114102	2018	2	07-002	0	0	0	0	0	0	0
114102	2018	2	07-003	0	0	0	0	0	0	0
114102	2018	2	07-004	0	0	0	0	0	0	0
114102	2018	2	07-005	0	0	0	0	0	0	0
114102	2018	2	07-006	0	0	0	0	0	0	0
114102	2018	2	07-007	0	0	0	0	0	0	0
114102	2018	2	07-008	0	0	0	0	0	0	0
114102	2018	2	07-009	0	0	0	0	0	0	0
114102	2018	2	07-010	0	0	0	0	0	0	0
114102	2018	2	07-011	0	0	0	0	0	0	0
114102	2018	2	07-012	0	0	0	0	0	0	0
114102	2018	2	07-013	0	0	0	0	0	0	0
114102	2018	2	07-014	0	0	0	0	0	0	0
114102	2018	2	07-015	0	0	0	0	0	0	0
114102	2018	2	07-016	0	0	0	0	0	0	0
114102	2018	2	07-017	0	0	0	0	0	0	0
114102	2018	2	07-018	0	0	0	0	0	0	0
114102	2018	2	07-019	0	0	0	0	0	0	0
114102	2018	2	07-020	0	0	0	0	0	0	0
114102	2018	2	07-021	0	0	0	0	0	0	0
114102	2018	2	07-022	0	0	0	0	0	0	0
114102	2018	2	07-023	0	0	0	0	0	0	0
114102	2018	2	07-025	0	0	0	0	0	0	0
114102	2018	2	07-026	0	0	0	0	0	0	0
114102	2018	2	07-028	0	0	0	0	0	0	0
114102	2018	2	07-029	34	0	0	0	0	0	0
114102	2018	2	07-030	0	0	0	0	0	0	0
114102	2018	2	07-035	0	0	0	0	0	0	0
114102	2018	2	07-037	0	0	0	0	0	0	0
114102	2018	2	07-038	0	0	0	0	0	0	0
114102	2018	2	07-039	0	0	0	0	0	0	0
114102	2018	2	07-040	0	0	0	0	0	0	0
114102	2018	2	07-041	0	0	0	0	0	0	0
114102	2018	2	07-042	0	0	0	0	0	0	0
114102	2018	2	07-044	0	0	0	0	0	0	0
114102	2018	2	07-045	0	0	0	0	0	0	0
114102	2018	2	07-046	0	0	0	0	0	0	0
114102	2018	2	07-047	0	0	0	0	0	0	0
114102	2018	2	07-048	44	0	44	0	0	0	0
114102	2018	2	07-049	0	0	0	0	0	0	0
114102	2018	2	07-051	0	0	0	0	0	0	0
114102	2018	2	07-053	0	0	0	0	0	0	0
114102	2018	2	07-054	0	0	0	0	0	0	0
114102	2018	2	07-055	0	0	0	0	0	0	0
114102	2018	2	07-056	0	0	0	0	0	0	0
114102	2018	2	07-057	0	0	0	0	0	0	0
114102	2018	2	07-058	0	0	0	0	0	0	0
114102	2018	2	07-059	0	0	0	0	0	0	0
114102	2018	2	07-060	0	0	0	0	0	0	0
114102	2018	2	07-061	0	0	0	0	0	0	0
114102	2018	2	07-062	0	0	0	0	0	0	0
114102	2018	2	07-063	0	0	0	0	0	0	0
114102	2018	2	07-064	0	0	0	0	0	0	0
114102	2018	2	07-065	0	0	0	0	0	0	0
114102	2018	2	07-066	0	0	0	0	0	0	0
114102	2018	2	07-067	0	0	0	0	0	0	0
114102	2018	2	07-068	0	0	0	0	0	0	0
114102	2018	3	07-002	0	0	0	0	0	0	0
114102	2018	3	07-003	0	0	0	0	0	0	0
114102	2018	3	07-004	0	0	0	0	0	0	0
114102	2018	3	07-005	0	0	0	0	0	0	0
114102	2018	3	07-006	0	0	0	0	0	0	0
114102	2018	3	07-007	0	0	0	0	0	0	0
114102	2018	3	07-008	0	0	0	0	0	0	0
114102	2018	3	07-009	0	0	0	0	0	0	0
114102	2018	3	07-010	0	0	0	0	0	0	0
114102	2018	3	07-011	0	0	0	0	0	0	0
114102	2018	3	07-012	0	0	0	0	0	0	0
114102	2018	3	07-013	0	0	0	0	0	0	0
114102	2018	3	07-014	0	0	0	0	0	0	0
114102	2018	3	07-015	0	0	0	0	0	0	0
114102	2018	3	07-016	0	0	0	0	0	0	0
114102	2018	3	07-017	0	0	0	0	0	0	0
114102	2018	3	07-018	0	0	0	0	0	0	0
114102	2018	3	07-019	0	0	0	0	0	0	0
114102	2018	3	07-020	0	0	0	0	0	0	0
114102	2018	3	07-021	0	0	0	0	0	0	0
114102	2018	3	07-022	0	0	0	0	0	0	0
114102	2018	3	07-023	0	0	0	0	0	0	0
114102	2018	3	07-025	0	0	0	0	0	0	0
114102	2018	3	07-026	0	0	0	0	0	0	0
114102	2018	3	07-028	0	0	0	0	0	0	0
114102	2018	3	07-029	68	0	0	0	0	0	0
114102	2018	3	07-030	0	0	0	0	0	0	0
114102	2018	3	07-035	0	0	0	0	0	0	0
114102	2018	3	07-037	0	0	0	0	0	0	0
114102	2018	3	07-038	0	0	0	0	0	0	0
114102	2018	3	07-039	0	0	0	0	0	0	0
114102	2018	3	07-040	0	0	0	0	0	0	0
114102	2018	3	07-041	0	0	0	0	0	0	0
114102	2018	3	07-042	0	0	0	0	0	0	0
114102	2018	3	07-044	0	0	0	0	0	0	0
114102	2018	3	07-045	0	0	0	0	0	0	0
114102	2018	3	07-046	0	0	0	0	0	0	0
114102	2018	3	07-047	0	0	0	0	0	0	0
114102	2018	3	07-048	51	0	51	0	0	0	0
114102	2018	3	07-049	31	0	31	0	0	0	0
114102	2018	3	07-051	0	0	0	0	0	0	0
114102	2018	3	07-053	0	0	0	0	0	0	0
114102	2018	3	07-054	0	0	0	0	0	0	0
114102	2018	3	07-055	0	0	0	0	0	0	0
114102	2018	3	07-056	0	0	0	0	0	0	0
114102	2018	3	07-057	0	0	0	0	0	0	0
114102	2018	3	07-058	0	0	0	0	0	0	0
114102	2018	3	07-059	0	0	0	0	0	0	0
114102	2018	3	07-060	0	0	0	0	0	0	0
114102	2018	3	07-061	0	0	0	0	0	0	0
114102	2018	3	07-062	0	0	0	0	0	0	0
114102	2018	3	07-063	0	0	0	0	0	0	0
114102	2018	3	07-064	0	0	0	0	0	0	0
114102	2018	3	07-065	0	0	0	0	0	0	0
114102	2018	3	07-066	0	0	0	0	0	0	0
114102	2018	3	07-067	0	0	0	0	0	0	0
114102	2018	3	07-068	0	0	0	0	0	0	0
114102	2018	4	07-002	0	0	0	0	0	0	0
114102	2018	4	07-003	0	0	0	0	0	0	0
114102	2018	4	07-004	0	0	0	0	0	0	0
114102	2018	4	07-005	0	0	0	0	0	0	0
114102	2018	4	07-006	0	0	0	0	0	0	0
114102	2018	4	07-007	0	0	0	0	0	0	0
114102	2018	4	07-008	0	0	0	0	0	0	0
114102	2018	4	07-009	0	0	0	0	0	0	0
114102	2018	4	07-010	0	0	0	0	0	0	0
114102	2018	4	07-011	0	0	0	0	0	0	0
114102	2018	4	07-012	0	0	0	0	0	0	0
114102	2018	4	07-013	0	0	0	0	0	0	0
114102	2018	4	07-014	0	0	0	0	0	0	0
114102	2018	4	07-015	0	0	0	0	0	0	0
114102	2018	4	07-016	0	0	0	0	0	0	0
114102	2018	4	07-017	0	0	0	0	0	0	0
114102	2018	4	07-018	0	0	0	0	0	0	0
114102	2018	4	07-019	0	0	0	0	0	0	0
114102	2018	4	07-020	0	0	0	0	0	0	0
114102	2018	4	07-021	0	0	0	0	0	0	0
114102	2018	4	07-022	0	0	0	0	0	0	0
114102	2018	4	07-023	0	0	0	0	0	0	0
114102	2018	4	07-025	0	0	0	0	0	0	0
114102	2018	4	07-026	0	0	0	0	0	0	0
114102	2018	4	07-028	0	0	0	0	0	0	0
114102	2018	4	07-029	85	0	0	0	20	0	0
114102	2018	4	07-030	0	0	0	0	0	0	0
114102	2018	4	07-035	0	0	0	0	0	0	0
114102	2018	4	07-037	0	0	0	0	0	0	0
114102	2018	4	07-038	0	0	0	0	0	0	0
114102	2018	4	07-039	0	0	0	0	0	0	0
114102	2018	4	07-040	0	0	0	0	0	0	0
114102	2018	4	07-041	0	0	0	0	0	0	0
114102	2018	4	07-042	0	0	0	0	0	0	0
114102	2018	4	07-044	0	0	0	0	0	0	0
114102	2018	4	07-045	0	0	0	0	0	0	0
114102	2018	4	07-046	0	0	0	0	0	0	0
114102	2018	4	07-047	0	0	0	0	0	0	0
114102	2018	4	07-048	0	0	0	0	0	0	0
114102	2018	4	07-049	31	0	31	0	0	0	0
114102	2018	4	07-051	0	0	0	0	0	0	0
114102	2018	4	07-053	0	0	0	0	0	0	0
114102	2018	4	07-054	0	0	0	0	0	0	0
114102	2018	4	07-055	0	0	0	0	0	0	0
114102	2018	4	07-056	0	0	0	0	0	0	0
114102	2018	4	07-057	0	0	0	0	0	0	0
114102	2018	4	07-058	0	0	0	0	0	0	0
114102	2018	4	07-059	0	0	0	0	0	0	0
114102	2018	4	07-060	0	0	0	0	0	0	0
114102	2018	4	07-061	0	0	0	0	0	0	0
114102	2018	4	07-062	0	0	0	0	0	0	0
114102	2018	4	07-063	0	0	0	0	0	0	0
114102	2018	4	07-064	0	0	0	0	0	0	0
114102	2018	4	07-065	0	0	0	0	0	0	0
114102	2018	4	07-066	0	0	0	0	0	0	0
114102	2018	4	07-067	0	0	0	0	0	0	0
114102	2018	4	07-068	0	0	0	0	0	0	0
114102	2018	5	07-002	0	0	0	0	0	0	0
114102	2018	5	07-003	0	0	0	0	0	0	0
114102	2018	5	07-004	0	0	0	0	0	0	0
114102	2018	5	07-005	0	0	0	0	0	0	0
114102	2018	5	07-006	0	0	0	0	0	0	0
114102	2018	5	07-007	0	0	0	0	0	0	0
114102	2018	5	07-008	0	0	0	0	0	0	0
114102	2018	5	07-009	0	0	0	0	0	0	0
114102	2018	5	07-010	0	0	0	0	0	0	0
114102	2018	5	07-011	0	0	0	0	0	0	0
114102	2018	5	07-012	0	0	0	0	0	0	0
114102	2018	5	07-013	0	0	0	0	0	0	0
114102	2018	5	07-014	0	0	0	0	0	0	0
114102	2018	5	07-015	0	0	0	0	0	0	0
114102	2018	5	07-016	0	0	0	0	0	0	0
114102	2018	5	07-017	0	0	0	0	0	0	0
114102	2018	5	07-018	0	0	0	0	0	0	0
114102	2018	5	07-019	0	0	0	0	0	0	0
114102	2018	5	07-020	0	0	0	0	0	0	0
114102	2018	5	07-021	0	0	0	0	0	0	0
114102	2018	5	07-022	0	0	0	0	0	0	0
114102	2018	5	07-023	0	0	0	0	0	0	0
114102	2018	5	07-025	0	0	0	0	0	0	0
114102	2018	5	07-026	0	0	0	0	0	0	0
114102	2018	5	07-028	0	0	0	0	0	0	0
114102	2018	5	07-029	80	0	0	0	11	0	0
114102	2018	5	07-030	0	0	0	0	0	0	0
114102	2018	5	07-035	0	0	0	0	0	0	0
114102	2018	5	07-037	0	0	0	0	0	0	0
114102	2018	5	07-038	0	0	0	0	0	0	0
114102	2018	5	07-039	0	0	0	0	0	0	0
114102	2018	5	07-040	0	0	0	0	0	0	0
114102	2018	5	07-041	0	0	0	0	0	0	0
114102	2018	5	07-042	0	0	0	0	0	0	0
114102	2018	5	07-044	0	0	0	0	0	0	0
114102	2018	5	07-045	0	0	0	0	0	0	0
114102	2018	5	07-046	0	0	0	0	0	0	0
114102	2018	5	07-047	0	0	0	0	0	0	0
114102	2018	5	07-048	0	0	0	0	0	0	0
114102	2018	5	07-049	37	3	34	0	0	0	0
114102	2018	5	07-051	0	0	0	0	0	0	0
114102	2018	5	07-053	0	0	0	0	0	0	0
114102	2018	5	07-054	0	0	0	0	0	0	0
114102	2018	5	07-055	0	0	0	0	0	0	0
114102	2018	5	07-056	0	0	0	0	0	0	0
114102	2018	5	07-057	0	0	0	0	0	0	0
114102	2018	5	07-058	0	0	0	0	0	0	0
114102	2018	5	07-059	0	0	0	0	0	0	0
114102	2018	5	07-060	0	0	0	0	0	0	0
114102	2018	5	07-061	0	0	0	0	0	0	0
114102	2018	5	07-062	0	0	0	0	0	0	0
114102	2018	5	07-063	0	0	0	0	0	0	0
114102	2018	5	07-064	0	0	0	0	0	0	0
114102	2018	5	07-065	0	0	0	0	0	0	0
114102	2018	5	07-066	0	0	0	0	0	0	0
114102	2018	5	07-067	0	0	0	0	0	0	0
114102	2018	5	07-068	0	0	0	0	0	0	0
114102	2018	6	07-002	0	0	0	0	0	0	0
114102	2018	6	07-003	0	0	0	0	0	0	0
114102	2018	6	07-004	0	0	0	0	0	0	0
114102	2018	6	07-005	0	0	0	0	0	0	0
114102	2018	6	07-006	0	0	0	0	0	0	0
114102	2018	6	07-007	0	0	0	0	0	0	0
114102	2018	6	07-008	0	0	0	0	0	0	0
114102	2018	6	07-009	0	0	0	0	0	0	0
114102	2018	6	07-010	0	0	0	0	0	0	0
114102	2018	6	07-011	0	0	0	0	0	0	0
114102	2018	6	07-012	0	0	0	0	0	0	0
114102	2018	6	07-013	0	0	0	0	0	0	0
114102	2018	6	07-014	0	0	0	0	0	0	0
114102	2018	6	07-015	0	0	0	0	0	0	0
114102	2018	6	07-016	0	0	0	0	0	0	0
114102	2018	6	07-017	0	0	0	0	0	0	0
114102	2018	6	07-018	0	0	0	0	0	0	0
114102	2018	6	07-019	0	0	0	0	0	0	0
114102	2018	6	07-020	0	0	0	0	0	0	0
114102	2018	6	07-021	0	0	0	0	0	0	0
114102	2018	6	07-022	0	0	0	0	0	0	0
114102	2018	6	07-023	0	0	0	0	0	0	0
114102	2018	6	07-025	0	0	0	0	0	0	0
114102	2018	6	07-026	0	0	0	0	0	0	0
114102	2018	6	07-028	0	0	0	0	0	0	0
114102	2018	6	07-029	45	0	0	0	8	0	0
114102	2018	6	07-030	0	0	0	0	0	0	0
114102	2018	6	07-035	0	0	0	0	0	0	0
114102	2018	6	07-037	0	0	0	0	0	0	0
114102	2018	6	07-038	0	0	0	0	0	0	0
114102	2018	6	07-039	0	0	0	0	0	0	0
114102	2018	6	07-040	0	0	0	0	0	0	0
114102	2018	6	07-041	0	0	0	0	0	0	0
114102	2018	6	07-042	0	0	0	0	0	0	0
114102	2018	6	07-044	0	0	0	0	0	0	0
114102	2018	6	07-045	0	0	0	0	0	0	0
114102	2018	6	07-046	0	0	0	0	0	0	0
114102	2018	6	07-047	0	0	0	0	0	0	0
114102	2018	6	07-048	0	0	0	0	0	0	0
114102	2018	6	07-049	0	0	0	0	0	0	0
114102	2018	6	07-051	0	0	0	0	0	0	0
114102	2018	6	07-053	0	0	0	0	0	0	0
114102	2018	6	07-054	0	0	0	0	0	0	0
114102	2018	6	07-055	0	0	0	0	0	0	0
114102	2018	6	07-056	0	0	0	0	0	0	0
114102	2018	6	07-057	0	0	0	0	0	0	0
114102	2018	6	07-058	0	0	0	0	0	0	0
114102	2018	6	07-059	0	0	0	0	0	0	0
114102	2018	6	07-060	0	0	0	0	0	0	0
114102	2018	6	07-061	0	0	0	0	0	0	0
114102	2018	6	07-062	0	0	0	0	0	0	0
114102	2018	6	07-063	0	0	0	0	0	0	0
114102	2018	6	07-064	0	0	0	0	0	0	0
114102	2018	6	07-065	0	0	0	0	0	0	0
114102	2018	6	07-066	0	0	0	0	0	0	0
114102	2018	6	07-067	0	0	0	0	0	0	0
114102	2018	6	07-068	0	0	0	0	0	0	0
114102	2018	7	07-002	0	0	0	0	0	0	0
114102	2018	7	07-003	0	0	0	0	0	0	0
114102	2018	7	07-004	0	0	0	0	0	0	0
114102	2018	7	07-005	0	0	0	0	0	0	0
114102	2018	7	07-006	0	0	0	0	0	0	0
114102	2018	7	07-007	0	0	0	0	0	0	0
114102	2018	7	07-008	0	0	0	0	0	0	0
114102	2018	7	07-009	0	0	0	0	0	0	0
114102	2018	7	07-010	0	0	0	0	0	0	0
114102	2018	7	07-011	0	0	0	0	0	0	0
114102	2018	7	07-012	0	0	0	0	0	0	0
114102	2018	7	07-013	0	0	0	0	0	0	0
114102	2018	7	07-014	0	0	0	0	0	0	0
114102	2018	7	07-015	0	0	0	0	0	0	0
